summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2
"(60,60,60,0.4,0.4,W/T,wins)",60,60,60,0.4,0.4,W/T,wins,42.90909090909091,75.34246575342466,61.90476190476191,11.506849315068491,39.48497854077253,63.83561643835616,0.02739726027397263,166.26875407697327
"(60,60,60,0.4,0.4,T/L,wins)",60,60,60,0.4,0.4,T/L,wins,46.15384615384615,74.79452054794521,58.57142857142857,19.17808219178082,41.87192118226601,55.61643835616438,0.032876712328767134,165.60665362035223
"(60,60,60,0.4,0.4,W/L,wins)",60,60,60,0.4,0.4,W/L,wins,46.15384615384615,74.79452054794521,58.57142857142857,19.17808219178082,41.87192118226601,55.61643835616438,0.032876712328767134,165.60665362035223
"(7,7,7,0.8,0.8,W/T,wins)",7,7,7,0.8,0.8,W/T,wins,54.20560747663552,29.315068493150687,56.17977528089887,24.383561643835616,44.44444444444444,4.931506849315069,0.03013698630136983,164.8329998460828
"(60,60,60,1.6,1.6,W/T,earnings)",60,60,60,1.6,1.6,W/T,earnings,64.28571428571429,3.835616438356164,64.28571428571429,3.835616438356164,,0.0,0.010958904109589045,164.5499021526419
"(60,60,60,1.6,1.6,T/L,earnings)",60,60,60,1.6,1.6,T/L,earnings,64.28571428571429,3.835616438356164,64.28571428571429,3.835616438356164,,0.0,0.010958904109589045,164.5499021526419
"(60,60,60,1.6,1.6,W/L,earnings)",60,60,60,1.6,1.6,W/L,earnings,64.28571428571429,3.835616438356164,64.28571428571429,3.835616438356164,,0.0,0.010958904109589045,164.5499021526419
"(60,60,60,1.2,1.2,W/T,earnings)",60,60,60,1.2,1.2,W/T,earnings,52.38095238095238,5.753424657534247,64.28571428571429,3.835616438356164,28.571428571428573,1.917808219178082,0.010958904109589045,164.5499021526419
"(60,60,60,1.2,1.2,W-L,earnings)",60,60,60,1.2,1.2,W-L,earnings,55.55555555555556,4.931506849315069,64.28571428571429,3.835616438356164,25.0,1.095890410958904,0.010958904109589045,164.5499021526419
"(60,60,60,1.6,1.6,W-L,earnings)",60,60,60,1.6,1.6,W-L,earnings,64.28571428571429,3.835616438356164,64.28571428571429,3.835616438356164,,0.0,0.010958904109589045,164.5499021526419
"(30,30,30,0.4,0.4,W/L,wins)",30,30,30,0.4,0.4,W/L,wins,45.86776859504132,66.3013698630137,58.208955223880594,18.356164383561644,41.142857142857146,47.945205479452056,0.030136986301369868,163.87855244326312
"(30,30,30,0.4,0.4,T/L,wins)",30,30,30,0.4,0.4,T/L,wins,45.86776859504132,66.3013698630137,58.208955223880594,18.356164383561644,41.142857142857146,47.945205479452056,0.030136986301369868,163.87855244326312
"(30,30,30,1.6,1.6,W/L,wins)",30,30,30,1.6,1.6,W/L,wins,62.5,6.575342465753424,62.5,6.575342465753424,,0.0,0.01643835616438356,162.82534246575344
"(30,30,30,1.6,1.6,T/L,wins)",30,30,30,1.6,1.6,T/L,wins,62.5,6.575342465753424,62.5,6.575342465753424,,0.0,0.01643835616438356,162.82534246575344
"(60,60,60,0.8,0.8,T/L,wins)",60,60,60,0.8,0.8,T/L,wins,51.40845070422535,38.9041095890411,59.57446808510638,12.876712328767123,47.36842105263158,26.02739726027397,0.024657534246575335,161.81288254153307
"(60,60,60,0.8,0.8,W/L,wins)",60,60,60,0.8,0.8,W/L,wins,51.40845070422535,38.9041095890411,59.57446808510638,12.876712328767123,47.36842105263158,26.02739726027397,0.024657534246575335,161.81288254153307
"(30,30,30,1.2,1.2,T/L,wins)",30,30,30,1.2,1.2,T/L,wins,61.29032258064516,8.493150684931507,61.29032258064516,8.493150684931507,,0.0,0.019178082191780823,161.71895713654442
"(30,30,30,1.2,1.2,W/L,wins)",30,30,30,1.2,1.2,W/L,wins,61.29032258064516,8.493150684931507,61.29032258064516,8.493150684931507,,0.0,0.019178082191780823,161.71895713654442
"(60,60,60,1.2,1.2,T/L,earnings)",60,60,60,1.2,1.2,T/L,earnings,61.11111111111112,4.931506849315069,62.5,4.383561643835616,50.0,0.547945205479452,0.010958904109589041,160.6335616438356
"(60,60,60,1.2,1.2,W/L,earnings)",60,60,60,1.2,1.2,W/L,earnings,61.11111111111112,4.931506849315069,62.5,4.383561643835616,50.0,0.547945205479452,0.010958904109589041,160.6335616438356
"(60,60,60,0.4,0.4,W-L,earnings)",60,60,60,0.4,0.4,W-L,earnings,44.881889763779526,69.58904109589041,58.0,13.6986301369863,41.66666666666666,55.89041095890411,0.02191780821917807,158.6986301369863
"(60,60,60,0.4,0.4,W/T,earnings)",60,60,60,0.4,0.4,W/T,earnings,44.96124031007752,70.68493150684931,58.0,13.6986301369863,41.82692307692308,56.98630136986301,0.02191780821917807,158.6986301369863
"(60,60,60,1.6,1.6,T/L,wins)",60,60,60,1.6,1.6,T/L,wins,61.11111111111112,4.931506849315069,61.11111111111112,4.931506849315069,,0.0,0.010958904109589059,157.70928462709287
"(30,30,30,1.2,1.2,T/L,earnings)",30,30,30,1.2,1.2,T/L,earnings,55.0,5.47945205479452,61.11111111111112,4.931506849315069,0.0,0.547945205479452,0.010958904109589059,157.70928462709287
"(30,30,30,1.2,1.2,W/L,earnings)",30,30,30,1.2,1.2,W/L,earnings,55.0,5.47945205479452,61.11111111111112,4.931506849315069,0.0,0.547945205479452,0.010958904109589059,157.70928462709287
"(60,60,60,1.6,1.6,W/L,wins)",60,60,60,1.6,1.6,W/L,wins,61.11111111111112,4.931506849315069,61.11111111111112,4.931506849315069,,0.0,0.010958904109589059,157.70928462709287
"(15,15,15,0.8,0.8,T/L,wins)",15,15,15,0.8,0.8,T/L,wins,60.526315789473685,10.41095890410959,58.8235294117647,9.315068493150685,75.0,1.095890410958904,0.016438356164383567,156.37389202256244
"(15,15,15,0.8,0.8,W/L,wins)",15,15,15,0.8,0.8,W/L,wins,60.526315789473685,10.41095890410959,58.8235294117647,9.315068493150685,75.0,1.095890410958904,0.016438356164383567,156.37389202256244
"(60,60,60,0.4,0.4,T/L,earnings)",60,60,60,0.4,0.4,T/L,earnings,44.70588235294117,69.86301369863014,56.86274509803921,13.972602739726028,41.66666666666666,55.89041095890411,0.019178082191780816,156.12946548482407
"(60,60,60,0.4,0.4,W/L,earnings)",60,60,60,0.4,0.4,W/L,earnings,44.70588235294117,69.86301369863014,56.86274509803921,13.972602739726028,41.66666666666666,55.89041095890411,0.019178082191780816,156.12946548482407
"(15,15,15,0.8,0.8,W/L,earnings)",15,15,15,0.8,0.8,W/L,earnings,61.76470588235294,9.315068493150685,60.0,5.47945205479452,64.28571428571429,3.835616438356164,0.010958904109589038,155.4794520547945
"(15,15,15,0.8,0.8,W-L,earnings)",15,15,15,0.8,0.8,W-L,earnings,61.76470588235294,9.315068493150685,60.0,5.47945205479452,64.28571428571429,3.835616438356164,0.010958904109589038,155.4794520547945
"(15,15,15,0.8,0.8,T/L,earnings)",15,15,15,0.8,0.8,T/L,earnings,61.76470588235294,9.315068493150685,60.0,5.47945205479452,64.28571428571429,3.835616438356164,0.010958904109589038,155.4794520547945
"(15,15,15,0.4,0.4,W/L,earnings)",15,15,15,0.4,0.4,W/L,earnings,45.6140350877193,31.232876712328768,57.142857142857146,9.58904109589041,40.50632911392405,21.64383561643836,0.013698630136986316,152.44618395303328
"(15,15,15,0.4,0.4,T/L,earnings)",15,15,15,0.4,0.4,T/L,earnings,45.6140350877193,31.232876712328768,57.142857142857146,9.58904109589041,40.50632911392405,21.64383561643836,0.013698630136986316,152.44618395303328
"(15,15,15,0.4,0.4,W/T,earnings)",15,15,15,0.4,0.4,W/T,earnings,43.69747899159664,32.602739726027394,57.142857142857146,9.58904109589041,38.095238095238095,23.013698630136982,0.013698630136986316,152.44618395303328
"(30,30,30,1.2,1.2,W-L,earnings)",30,30,30,1.2,1.2,W-L,earnings,55.0,5.47945205479452,58.8235294117647,4.657534246575342,33.333333333333336,0.821917808219178,0.008219178082191783,151.71635777598712
"(15,15,15,0.4,0.4,T/L,wins)",15,15,15,0.4,0.4,T/L,wins,42.01680672268908,32.602739726027394,54.54545454545455,15.068493150684931,31.25,17.534246575342465,0.013698630136986321,151.4321295143213
"(15,15,15,0.4,0.4,W/L,wins)",15,15,15,0.4,0.4,W/L,wins,42.01680672268908,32.602739726027394,54.54545454545455,15.068493150684931,31.25,17.534246575342465,0.013698630136986321,151.4321295143213
"(30,30,30,0.8,0.8,T/L,wins)",30,30,30,0.8,0.8,T/L,wins,55.10204081632653,13.424657534246576,55.55555555555556,12.32876712328767,50.0,1.095890410958904,0.013698630136986308,151.21765601217655
"(30,30,30,0.8,0.8,W/L,wins)",30,30,30,0.8,0.8,W/L,wins,55.10204081632653,13.424657534246576,55.55555555555556,12.32876712328767,50.0,1.095890410958904,0.013698630136986308,151.21765601217655
