summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2,criteria3,proyected_part_above
"(60,60,60,0.4,0.4,W-L,wins)",60,60,60,0.4,0.4,W-L,wins,48.57142857142857,67.12328767123287,59.75609756097561,22.46575342465753,42.94478527607362,44.65753424657535,0.043835616438356144,0.19512195121951215,620.0267290344137,100.0
"(60,60,60,0.4,0.4,W/L,earnings)",60,60,60,0.4,0.4,W/L,earnings,47.86324786324786,64.10958904109589,59.523809523809526,23.013698630136982,41.333333333333336,41.0958904109589,0.04383561643835616,0.19047619047619047,618.2517938682323,100.0
"(60,60,60,0.4,0.4,T/L,earnings)",60,60,60,0.4,0.4,T/L,earnings,47.86324786324786,64.10958904109589,59.523809523809526,23.013698630136982,41.333333333333336,41.0958904109589,0.04383561643835616,0.19047619047619047,618.2517938682323,100.0
"(60,60,60,0.4,0.4,W/T,wins)",60,60,60,0.4,0.4,W/T,wins,48.14814814814815,66.57534246575342,59.49367088607595,21.64383561643836,42.68292682926829,44.93150684931507,0.04109589041095889,0.1898734177215189,616.5805444771978,100.0
"(30,30,30,0.4,0.4,W-L,wins)",30,30,30,0.4,0.4,W-L,wins,44.81132075471698,58.08219178082192,59.42028985507246,18.90410958904109,37.76223776223776,39.17808219178082,0.03561643835616437,0.17808219178082185,613.1070081397658,94.52054794520546
"(60,60,60,0.8,0.8,W/T,wins)",60,60,60,0.8,0.8,W/T,wins,54.54545454545455,21.095890410958905,58.18181818181818,15.068493150684931,45.45454545454545,6.027397260273973,0.02465753424657533,0.12328767123287668,596.8866749688667,75.34246575342466
"(60,60,60,0.8,0.8,W/T,earnings)",60,60,60,0.8,0.8,W/T,earnings,51.31578947368421,20.82191780821918,57.89473684210526,15.616438356164384,31.57894736842105,5.205479452054795,0.02465753424657535,0.12328767123287675,594.563806777217,78.08219178082192
"(60,60,60,0.4,0.4,W/L,wins)",60,60,60,0.4,0.4,W/L,wins,47.45762711864407,64.65753424657534,57.83132530120482,22.73972602739726,41.830065359477125,41.917808219178085,0.035616438356164376,0.15662650602409633,601.0529790394455,100.0
"(60,60,60,0.4,0.4,T/L,wins)",60,60,60,0.4,0.4,T/L,wins,47.45762711864407,64.65753424657534,57.83132530120482,22.73972602739726,41.830065359477125,41.917808219178085,0.035616438356164376,0.15662650602409633,601.0529790394455,100.0
"(60,60,60,0.8,0.8,W-L,earnings)",60,60,60,0.8,0.8,W-L,earnings,51.388888888888886,19.726027397260275,57.142857142857146,15.342465753424657,31.25,4.383561643835616,0.021917808219178107,0.10958904109589053,586.7710371819961,76.71232876712328
"(60,60,60,0.8,0.8,W-L,wins)",60,60,60,0.8,0.8,W-L,wins,48.51485148514851,27.671232876712327,57.142857142857146,17.26027397260274,34.21052631578947,10.41095890410959,0.024657534246575373,0.12328767123287683,588.6888454011741,86.30136986301369
"(60,60,60,0.8,0.8,T/L,earnings)",60,60,60,0.8,0.8,T/L,earnings,48.52941176470589,18.63013698630137,56.36363636363637,15.068493150684931,15.384615384615383,3.5616438356164384,0.019178082191780844,0.09589041095890423,578.7048567870486,75.34246575342466
"(60,60,60,0.8,0.8,W/L,earnings)",60,60,60,0.8,0.8,W/L,earnings,48.52941176470589,18.63013698630137,56.36363636363637,15.068493150684931,15.384615384615383,3.5616438356164384,0.019178082191780844,0.09589041095890423,578.7048567870486,75.34246575342466
"(60,60,60,0.8,0.8,W/L,wins)",60,60,60,0.8,0.8,W/L,wins,55.55555555555556,17.26027397260274,55.55555555555556,17.26027397260274,,0.0,0.019178082191780833,0.09589041095890415,572.8158295281582,86.30136986301369
"(60,60,60,0.8,0.8,T/L,wins)",60,60,60,0.8,0.8,T/L,wins,55.55555555555556,17.26027397260274,55.55555555555556,17.26027397260274,,0.0,0.019178082191780833,0.09589041095890415,572.8158295281582,86.30136986301369
"(30,30,30,0.4,0.4,W/L,earnings)",30,30,30,0.4,0.4,W/L,earnings,44.56521739130435,50.41095890410959,55.38461538461539,17.80821917808219,38.65546218487395,32.602739726027394,0.019178082191780833,0.09589041095890416,571.654373024236,89.04109589041096
"(30,30,30,0.4,0.4,T/L,earnings)",30,30,30,0.4,0.4,T/L,earnings,44.56521739130435,50.41095890410959,55.38461538461539,17.80821917808219,38.65546218487395,32.602739726027394,0.019178082191780833,0.09589041095890416,571.654373024236,89.04109589041096
"(30,30,30,0.8,0.8,W-L,wins)",30,30,30,0.8,0.8,W-L,wins,44.11764705882353,18.63013698630137,55.0,10.95890410958904,28.571428571428573,7.671232876712328,0.01095890410958905,0.05479452054794525,560.9589041095891,54.794520547945204
"(60,60,60,1.2,1.2,W/L,wins)",60,60,60,1.2,1.2,W/L,wins,53.48837209302326,11.780821917808218,53.48837209302326,11.780821917808218,,0.0,0.008219178082191794,0.04109589041095898,546.6645428480408,58.90410958904109
"(60,60,60,1.2,1.2,T/L,wins)",60,60,60,1.2,1.2,T/L,wins,53.48837209302326,11.780821917808218,53.48837209302326,11.780821917808218,,0.0,0.008219178082191794,0.04109589041095898,546.6645428480408,58.90410958904109
"(30,30,30,0.4,0.4,W/T,earnings)",30,30,30,0.4,0.4,W/T,earnings,43.850267379679146,51.23287671232877,53.03030303030303,18.08219178082192,38.84297520661157,33.15068493150685,0.010958904109589033,0.05479452054794516,548.3852220838522,90.41095890410959
"(30,30,30,0.8,0.8,W/L,wins)",30,30,30,0.8,0.8,W/L,wins,52.63157894736842,10.41095890410959,52.63157894736842,10.41095890410959,,0.0,0.005479452054794515,0.027397260273972577,536.7267483777938,52.05479452054795
"(30,30,30,0.8,0.8,T/L,wins)",30,30,30,0.8,0.8,T/L,wins,52.63157894736842,10.41095890410959,52.63157894736842,10.41095890410959,,0.0,0.005479452054794515,0.027397260273972577,536.7267483777938,52.05479452054795
"(30,30,30,0.4,0.4,W-L,earnings)",30,30,30,0.4,0.4,W-L,earnings,43.71584699453552,50.136986301369866,52.30769230769231,17.80821917808219,38.983050847457626,32.32876712328767,0.00821917808219179,0.04109589041095896,540.8851422550052,89.04109589041096
