summary,trace_size,height,width,alpha_plus,alpha_minus,operation_type,grid_type,accuracy,participation,acc_above,part_above,acc_below,part_below,criteria,criteria2,criteria3,proyected_part_above
"(7,7,7,1.6,1.6,W/L,earnings)",7,7,7,1.6,1.6,W/L,earnings,58.51648351648352,99.72602739726028,59.42028985507246,94.52054794520548,42.10526315789474,5.205479452054795,0.17808219178082188,0.18840579710144922,688.7234464959301,100
"(7,7,7,1.2,1.2,T/L,earnings)",7,7,7,1.2,1.2,T/L,earnings,58.51648351648352,99.72602739726028,59.42028985507246,94.52054794520548,42.10526315789474,5.205479452054795,0.17808219178082188,0.18840579710144922,688.7234464959301,100
"(7,7,7,0.8,0.8,W/L,earnings)",7,7,7,0.8,0.8,W/L,earnings,58.51648351648352,99.72602739726028,59.42028985507246,94.52054794520548,42.10526315789474,5.205479452054795,0.17808219178082188,0.18840579710144922,688.7234464959301,100
"(7,7,7,0.4,0.4,T/L,earnings)",7,7,7,0.4,0.4,T/L,earnings,58.51648351648352,99.72602739726028,59.42028985507246,94.52054794520548,42.10526315789474,5.205479452054795,0.17808219178082188,0.18840579710144922,688.7234464959301,100
"(7,7,7,1.2,1.2,W-L,earnings)",7,7,7,1.2,1.2,W-L,earnings,58.51648351648352,99.72602739726028,59.42028985507246,94.52054794520548,42.10526315789474,5.205479452054795,0.17808219178082188,0.18840579710144922,688.7234464959301,100
"(7,7,7,1.6,1.6,W/T,earnings)",7,7,7,1.6,1.6,W/T,earnings,58.51648351648352,99.72602739726028,59.42028985507246,94.52054794520548,42.10526315789474,5.205479452054795,0.17808219178082188,0.18840579710144922,688.7234464959301,100
"(7,7,7,0.8,0.8,T/L,earnings)",7,7,7,0.8,0.8,T/L,earnings,58.51648351648352,99.72602739726028,59.42028985507246,94.52054794520548,42.10526315789474,5.205479452054795,0.17808219178082188,0.18840579710144922,688.7234464959301,100
"(7,7,7,0.4,0.4,W-L,earnings)",7,7,7,0.4,0.4,W-L,earnings,58.51648351648352,99.72602739726028,59.42028985507246,94.52054794520548,42.10526315789474,5.205479452054795,0.17808219178082188,0.18840579710144922,688.7234464959301,100
"(7,7,7,1.6,1.6,T/L,earnings)",7,7,7,1.6,1.6,T/L,earnings,58.51648351648352,99.72602739726028,59.42028985507246,94.52054794520548,42.10526315789474,5.205479452054795,0.17808219178082188,0.18840579710144922,688.7234464959301,100
"(7,7,7,1.2,1.2,W/L,earnings)",7,7,7,1.2,1.2,W/L,earnings,58.51648351648352,99.72602739726028,59.42028985507246,94.52054794520548,42.10526315789474,5.205479452054795,0.17808219178082188,0.18840579710144922,688.7234464959301,100
"(7,7,7,0.8,0.8,W-L,earnings)",7,7,7,0.8,0.8,W-L,earnings,58.51648351648352,99.72602739726028,59.42028985507246,94.52054794520548,42.10526315789474,5.205479452054795,0.17808219178082188,0.18840579710144922,688.7234464959301,100
"(7,7,7,1.6,1.6,W-L,earnings)",7,7,7,1.6,1.6,W-L,earnings,58.51648351648352,99.72602739726028,59.42028985507246,94.52054794520548,42.10526315789474,5.205479452054795,0.17808219178082188,0.18840579710144922,688.7234464959301,100
"(7,7,7,0.8,0.8,W/T,earnings)",7,7,7,0.8,0.8,W/T,earnings,58.51648351648352,99.72602739726028,59.42028985507246,94.52054794520548,42.10526315789474,5.205479452054795,0.17808219178082188,0.18840579710144922,688.7234464959301,100
"(7,7,7,0.4,0.4,W/L,earnings)",7,7,7,0.4,0.4,W/L,earnings,58.51648351648352,99.72602739726028,59.42028985507246,94.52054794520548,42.10526315789474,5.205479452054795,0.17808219178082188,0.18840579710144922,688.7234464959301,100
